FN	public.admin_correct_refund_manual_verdict(p_refund_id uuid, p_expected_event_id uuid, p_actor text, p_reason text, p_refunded boolean)	payment_confirmer	-|DEF
FN	public.admin_correct_refund_manual_verdict(p_refund_id uuid, p_expected_event_id uuid, p_actor text, p_reason text, p_refunded boolean)	service_role	X|DEF
FN	public.admin_create_manual_order(p_customer_user_id uuid, p_manual_request_id uuid, p_actor text, p_order_source text, p_payment_channel text, p_shipping_method text, p_ship_to jsonb, p_invoice jsonb, p_shipping_fee integer, p_lines jsonb, p_notification_email text)	anon	-|DEF
FN	public.admin_create_manual_order(p_customer_user_id uuid, p_manual_request_id uuid, p_actor text, p_order_source text, p_payment_channel text, p_shipping_method text, p_ship_to jsonb, p_invoice jsonb, p_shipping_fee integer, p_lines jsonb, p_notification_email text)	authenticated	-|DEF
FN	public.admin_create_manual_order(p_customer_user_id uuid, p_manual_request_id uuid, p_actor text, p_order_source text, p_payment_channel text, p_shipping_method text, p_ship_to jsonb, p_invoice jsonb, p_shipping_fee integer, p_lines jsonb, p_notification_email text)	payment_confirmer	-|DEF
FN	public.admin_create_manual_order(p_customer_user_id uuid, p_manual_request_id uuid, p_actor text, p_order_source text, p_payment_channel text, p_shipping_method text, p_ship_to jsonb, p_invoice jsonb, p_shipping_fee integer, p_lines jsonb, p_notification_email text)	service_role	X|DEF
FN	public.admin_create_saved_order_view(p_actor text, p_label text, p_query text, p_date_preset text, p_is_shared boolean, p_idempotency_key text, p_request_id text)	anon	-|DEF
FN	public.admin_create_saved_order_view(p_actor text, p_label text, p_query text, p_date_preset text, p_is_shared boolean, p_idempotency_key text, p_request_id text)	authenticated	-|DEF
FN	public.admin_create_saved_order_view(p_actor text, p_label text, p_query text, p_date_preset text, p_is_shared boolean, p_idempotency_key text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_create_saved_order_view(p_actor text, p_label text, p_query text, p_date_preset text, p_is_shared boolean, p_idempotency_key text, p_request_id text)	service_role	X|DEF
FN	public.admin_create_shipment(p_idempotency_key text, p_customer_user_id uuid, p_recipient_snapshot jsonb, p_carrier_code text, p_carrier_note text)	anon	-|DEF
FN	public.admin_create_shipment(p_idempotency_key text, p_customer_user_id uuid, p_recipient_snapshot jsonb, p_carrier_code text, p_carrier_note text)	authenticated	-|DEF
FN	public.admin_create_shipment(p_idempotency_key text, p_customer_user_id uuid, p_recipient_snapshot jsonb, p_carrier_code text, p_carrier_note text)	payment_confirmer	-|DEF
FN	public.admin_create_shipment(p_idempotency_key text, p_customer_user_id uuid, p_recipient_snapshot jsonb, p_carrier_code text, p_carrier_note text)	service_role	X|DEF
FN	public.admin_delete_item_receipt(p_receipt_id uuid, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_delete_item_receipt(p_receipt_id uuid, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_delete_item_receipt(p_receipt_id uuid, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_delete_item_receipt(p_receipt_id uuid, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_delete_saved_order_view(p_actor text, p_view_id bigint, p_request_id text)	anon	-|DEF
FN	public.admin_delete_saved_order_view(p_actor text, p_view_id bigint, p_request_id text)	authenticated	-|DEF
FN	public.admin_delete_saved_order_view(p_actor text, p_view_id bigint, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_delete_saved_order_view(p_actor text, p_view_id bigint, p_request_id text)	service_role	X|DEF
FN	public.admin_finalize_order_refund(p_refund_id uuid, p_outcome text, p_tappay_refund_id text, p_refund_amount_wire bigint, p_failed_detail text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_finalize_order_refund(p_refund_id uuid, p_outcome text, p_tappay_refund_id text, p_refund_amount_wire bigint, p_failed_detail text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_finalize_order_refund(p_refund_id uuid, p_outcome text, p_tappay_refund_id text, p_refund_amount_wire bigint, p_failed_detail text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_finalize_order_refund(p_refund_id uuid, p_outcome text, p_tappay_refund_id text, p_refund_amount_wire bigint, p_failed_detail text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_initiate_order_refund(p_order_id uuid, p_kind text, p_amount integer, p_record_refunded_before bigint, p_record_amount bigint, p_reason text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_initiate_order_refund(p_order_id uuid, p_kind text, p_amount integer, p_record_refunded_before bigint, p_record_amount bigint, p_reason text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_initiate_order_refund(p_order_id uuid, p_kind text, p_amount integer, p_record_refunded_before bigint, p_record_amount bigint, p_reason text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_initiate_order_refund(p_order_id uuid, p_kind text, p_amount integer, p_record_refunded_before bigint, p_record_amount bigint, p_reason text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_list_order_payments(p_order_id uuid)	anon	-|DEF
FN	public.admin_list_order_payments(p_order_id uuid)	authenticated	-|DEF
FN	public.admin_list_order_payments(p_order_id uuid)	payment_confirmer	-|DEF
FN	public.admin_list_order_payments(p_order_id uuid)	service_role	X|DEF
FN	public.admin_list_saved_order_views(p_actor text)	anon	-|DEF
FN	public.admin_list_saved_order_views(p_actor text)	authenticated	-|DEF
FN	public.admin_list_saved_order_views(p_actor text)	payment_confirmer	-|DEF
FN	public.admin_list_saved_order_views(p_actor text)	service_role	X|DEF
FN	public.admin_mark_order_cancelled(p_order_id uuid, p_idempotency_key uuid, p_actor text, p_reason_code text, p_reason_detail text)	anon	-|DEF
FN	public.admin_mark_order_cancelled(p_order_id uuid, p_idempotency_key uuid, p_actor text, p_reason_code text, p_reason_detail text)	authenticated	-|DEF
FN	public.admin_mark_order_cancelled(p_order_id uuid, p_idempotency_key uuid, p_actor text, p_reason_code text, p_reason_detail text)	payment_confirmer	-|DEF
FN	public.admin_mark_order_cancelled(p_order_id uuid, p_idempotency_key uuid, p_actor text, p_reason_code text, p_reason_detail text)	service_role	X|DEF
FN	public.admin_mark_shipment_shipped(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text)	anon	-|DEF
FN	public.admin_mark_shipment_shipped(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text)	authenticated	-|DEF
FN	public.admin_mark_shipment_shipped(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text)	payment_confirmer	-|DEF
FN	public.admin_mark_shipment_shipped(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text)	service_role	X|DEF
FN	public.admin_record_hct_submit(p_shipment_reference text, p_status text, p_request_id text, p_raw jsonb)	anon	-|DEF
FN	public.admin_record_hct_submit(p_shipment_reference text, p_status text, p_request_id text, p_raw jsonb)	authenticated	-|DEF
FN	public.admin_record_hct_submit(p_shipment_reference text, p_status text, p_request_id text, p_raw jsonb)	payment_confirmer	-|DEF
FN	public.admin_record_hct_submit(p_shipment_reference text, p_status text, p_request_id text, p_raw jsonb)	service_role	-|DEF
FN	public.admin_record_item_receipt(p_procurement_id uuid, p_quantity integer, p_surplus_quantity integer, p_received_at timestamp with time zone, p_note text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_record_item_receipt(p_procurement_id uuid, p_quantity integer, p_surplus_quantity integer, p_received_at timestamp with time zone, p_note text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_record_item_receipt(p_procurement_id uuid, p_quantity integer, p_surplus_quantity integer, p_received_at timestamp with time zone, p_note text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_record_item_receipt(p_procurement_id uuid, p_quantity integer, p_surplus_quantity integer, p_received_at timestamp with time zone, p_note text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_record_manual_payment(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_amount integer, p_received_at timestamp with time zone, p_bank_reference text, p_payer_note text)	anon	-|DEF
FN	public.admin_record_manual_payment(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_amount integer, p_received_at timestamp with time zone, p_bank_reference text, p_payer_note text)	authenticated	-|DEF
FN	public.admin_record_manual_payment(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_amount integer, p_received_at timestamp with time zone, p_bank_reference text, p_payer_note text)	payment_confirmer	-|DEF
FN	public.admin_record_manual_payment(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_amount integer, p_received_at timestamp with time zone, p_bank_reference text, p_payer_note text)	service_role	X|DEF
FN	public.admin_record_manual_refund(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_refund_amount integer, p_reason text, p_occurred_at timestamp with time zone)	anon	-|DEF
FN	public.admin_record_manual_refund(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_refund_amount integer, p_reason text, p_occurred_at timestamp with time zone)	authenticated	-|DEF
FN	public.admin_record_manual_refund(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_refund_amount integer, p_reason text, p_occurred_at timestamp with time zone)	payment_confirmer	-|DEF
FN	public.admin_record_manual_refund(p_order_id uuid, p_request_id uuid, p_actor text, p_rail text, p_refund_amount integer, p_reason text, p_occurred_at timestamp with time zone)	service_role	X|DEF
FN	public.admin_requeue_dead_email(p_outbox_id uuid)	anon	-|DEF
FN	public.admin_requeue_dead_email(p_outbox_id uuid)	authenticated	-|DEF
FN	public.admin_requeue_dead_email(p_outbox_id uuid)	payment_confirmer	-|DEF
FN	public.admin_requeue_dead_email(p_outbox_id uuid)	service_role	X|DEF
FN	public.admin_reverse_manual_payment(p_payment_id uuid, p_actor text, p_reason text)	anon	-|DEF
FN	public.admin_reverse_manual_payment(p_payment_id uuid, p_actor text, p_reason text)	authenticated	-|DEF
FN	public.admin_reverse_manual_payment(p_payment_id uuid, p_actor text, p_reason text)	payment_confirmer	-|DEF
FN	public.admin_reverse_manual_payment(p_payment_id uuid, p_actor text, p_reason text)	service_role	X|DEF
FN	public.admin_saved_order_views_touch_updated_at()	anon	-|INV
FN	public.admin_saved_order_views_touch_updated_at()	authenticated	-|INV
FN	public.admin_saved_order_views_touch_updated_at()	payment_confirmer	-|INV
FN	public.admin_saved_order_views_touch_updated_at()	service_role	-|INV
FN	public.admin_search_customers(p_query text, p_limit integer)	anon	-|DEF
FN	public.admin_search_customers(p_query text, p_limit integer)	authenticated	-|DEF
FN	public.admin_search_customers(p_query text, p_limit integer)	payment_confirmer	-|DEF
FN	public.admin_search_customers(p_query text, p_limit integer)	service_role	X|DEF
FN	public.admin_search_orders(p_query text, p_limit integer, p_from timestamp with time zone, p_to timestamp with time zone)	anon	-|DEF
FN	public.admin_search_orders(p_query text, p_limit integer, p_from timestamp with time zone, p_to timestamp with time zone)	authenticated	-|DEF
FN	public.admin_search_orders(p_query text, p_limit integer, p_from timestamp with time zone, p_to timestamp with time zone)	payment_confirmer	-|DEF
FN	public.admin_search_orders(p_query text, p_limit integer, p_from timestamp with time zone, p_to timestamp with time zone)	service_role	X|DEF
FN	public.admin_set_customer_tier(p_customer_user_id uuid, p_tier text, p_note text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_set_customer_tier(p_customer_user_id uuid, p_tier text, p_note text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_set_customer_tier(p_customer_user_id uuid, p_tier text, p_note text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_set_customer_tier(p_customer_user_id uuid, p_tier text, p_note text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_set_product_listing(p_product_id uuid, p_delisted boolean, p_note text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_set_product_listing(p_product_id uuid, p_delisted boolean, p_note text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_set_product_listing(p_product_id uuid, p_delisted boolean, p_note text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_set_product_listing(p_product_id uuid, p_delisted boolean, p_note text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_sso_login_events_force_occurred_at()	anon	-|INV
FN	public.admin_sso_login_events_force_occurred_at()	authenticated	-|INV
FN	public.admin_sso_login_events_force_occurred_at()	payment_confirmer	-|INV
FN	public.admin_sso_login_events_force_occurred_at()	service_role	-|INV
FN	public.admin_today_payment_total(p_from timestamp with time zone, p_to timestamp with time zone)	anon	-|DEF
FN	public.admin_today_payment_total(p_from timestamp with time zone, p_to timestamp with time zone)	authenticated	-|DEF
FN	public.admin_today_payment_total(p_from timestamp with time zone, p_to timestamp with time zone)	payment_confirmer	-|DEF
FN	public.admin_today_payment_total(p_from timestamp with time zone, p_to timestamp with time zone)	service_role	X|DEF
FN	public.admin_unvoid_shipment(p_idempotency_key text, p_shipment_id uuid)	anon	-|DEF
FN	public.admin_unvoid_shipment(p_idempotency_key text, p_shipment_id uuid)	authenticated	-|DEF
FN	public.admin_unvoid_shipment(p_idempotency_key text, p_shipment_id uuid)	payment_confirmer	-|DEF
FN	public.admin_unvoid_shipment(p_idempotency_key text, p_shipment_id uuid)	service_role	X|DEF
FN	public.admin_update_order_item_amount(p_order_id uuid, p_order_item_id uuid, p_unit_price integer, p_expected_version integer, p_actor text, p_request_id text, p_zero_price_reason text)	anon	-|DEF
FN	public.admin_update_order_item_amount(p_order_id uuid, p_order_item_id uuid, p_unit_price integer, p_expected_version integer, p_actor text, p_request_id text, p_zero_price_reason text)	authenticated	-|DEF
FN	public.admin_update_order_item_amount(p_order_id uuid, p_order_item_id uuid, p_unit_price integer, p_expected_version integer, p_actor text, p_request_id text, p_zero_price_reason text)	payment_confirmer	-|DEF
FN	public.admin_update_order_item_amount(p_order_id uuid, p_order_item_id uuid, p_unit_price integer, p_expected_version integer, p_actor text, p_request_id text, p_zero_price_reason text)	service_role	X|DEF
FN	public.admin_update_order_item_workflow(p_item_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_update_order_item_workflow(p_item_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_update_order_item_workflow(p_item_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_update_order_item_workflow(p_item_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	service_role	-|DEF
FN	public.admin_update_order_workflow(p_order_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_update_order_workflow(p_order_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_update_order_workflow(p_order_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_update_order_workflow(p_order_id uuid, p_expected_version integer, p_patch jsonb, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_update_saved_order_view(p_actor text, p_view_id bigint, p_label text, p_query text, p_date_preset text, p_expected_updated_at timestamp with time zone, p_request_id text)	anon	-|DEF
FN	public.admin_update_saved_order_view(p_actor text, p_view_id bigint, p_label text, p_query text, p_date_preset text, p_expected_updated_at timestamp with time zone, p_request_id text)	authenticated	-|DEF
FN	public.admin_update_saved_order_view(p_actor text, p_view_id bigint, p_label text, p_query text, p_date_preset text, p_expected_updated_at timestamp with time zone, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_update_saved_order_view(p_actor text, p_view_id bigint, p_label text, p_query text, p_date_preset text, p_expected_updated_at timestamp with time zone, p_request_id text)	service_role	X|DEF
FN	public.admin_update_shipment_tracking(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_update_shipment_tracking(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_update_shipment_tracking(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_update_shipment_tracking(p_idempotency_key text, p_shipment_id uuid, p_tracking_number text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_upsert_item_procurement(p_order_item_id uuid, p_supplier_id uuid, p_allocated_quantity integer, p_reply_status text, p_contact_channel text, p_submitted_at timestamp with time zone, p_supplier_order_no text, p_exception_reason text, p_expected_arrival_date date, p_actor text, p_request_id text, p_preserve_optional_fields boolean)	anon	-|DEF
FN	public.admin_upsert_item_procurement(p_order_item_id uuid, p_supplier_id uuid, p_allocated_quantity integer, p_reply_status text, p_contact_channel text, p_submitted_at timestamp with time zone, p_supplier_order_no text, p_exception_reason text, p_expected_arrival_date date, p_actor text, p_request_id text, p_preserve_optional_fields boolean)	authenticated	-|DEF
FN	public.admin_upsert_item_procurement(p_order_item_id uuid, p_supplier_id uuid, p_allocated_quantity integer, p_reply_status text, p_contact_channel text, p_submitted_at timestamp with time zone, p_supplier_order_no text, p_exception_reason text, p_expected_arrival_date date, p_actor text, p_request_id text, p_preserve_optional_fields boolean)	payment_confirmer	-|DEF
FN	public.admin_upsert_item_procurement(p_order_item_id uuid, p_supplier_id uuid, p_allocated_quantity integer, p_reply_status text, p_contact_channel text, p_submitted_at timestamp with time zone, p_supplier_order_no text, p_exception_reason text, p_expected_arrival_date date, p_actor text, p_request_id text, p_preserve_optional_fields boolean)	service_role	X|DEF
FN	public.admin_upsert_supplier(p_supplier_id uuid, p_label text, p_is_active boolean, p_note text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_upsert_supplier(p_supplier_id uuid, p_label text, p_is_active boolean, p_note text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_upsert_supplier(p_supplier_id uuid, p_label text, p_is_active boolean, p_note text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_upsert_supplier(p_supplier_id uuid, p_label text, p_is_active boolean, p_note text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_void_item_procurement(p_procurement_id uuid, p_void_reason text, p_actor text, p_request_id text)	anon	-|DEF
FN	public.admin_void_item_procurement(p_procurement_id uuid, p_void_reason text, p_actor text, p_request_id text)	authenticated	-|DEF
FN	public.admin_void_item_procurement(p_procurement_id uuid, p_void_reason text, p_actor text, p_request_id text)	payment_confirmer	-|DEF
FN	public.admin_void_item_procurement(p_procurement_id uuid, p_void_reason text, p_actor text, p_request_id text)	service_role	X|DEF
FN	public.admin_void_manual_refund(p_refund_id uuid, p_void_reason text, p_actor text)	anon	-|DEF
FN	public.admin_void_manual_refund(p_refund_id uuid, p_void_reason text, p_actor text)	authenticated	-|DEF
FN	public.admin_void_manual_refund(p_refund_id uuid, p_void_reason text, p_actor text)	payment_confirmer	-|DEF
FN	public.admin_void_manual_refund(p_refund_id uuid, p_void_reason text, p_actor text)	service_role	X|DEF
FN	public.admin_void_shipment(p_idempotency_key text, p_shipment_id uuid, p_void_reason text)	anon	-|DEF
FN	public.admin_void_shipment(p_idempotency_key text, p_shipment_id uuid, p_void_reason text)	authenticated	-|DEF
FN	public.admin_void_shipment(p_idempotency_key text, p_shipment_id uuid, p_void_reason text)	payment_confirmer	-|DEF
FN	public.admin_void_shipment(p_idempotency_key text, p_shipment_id uuid, p_void_reason text)	service_role	X|DEF
FN	public.begin_charge_attempt(p_order_id uuid)	anon	-|DEF
FN	public.begin_charge_attempt(p_order_id uuid)	authenticated	-|DEF
FN	public.begin_charge_attempt(p_order_id uuid)	payment_confirmer	X|DEF
FN	public.begin_charge_attempt(p_order_id uuid)	service_role	-|DEF
FN	public.catalog_brand_counts()	anon	X|INV
FN	public.catalog_brand_counts()	authenticated	X|INV
FN	public.catalog_brand_counts()	payment_confirmer	-|INV
FN	public.catalog_brand_counts()	service_role	X|INV
FN	public.charge_attempt_token_hash(p_token uuid)	anon	-|INV
FN	public.charge_attempt_token_hash(p_token uuid)	authenticated	-|INV
FN	public.charge_attempt_token_hash(p_token uuid)	payment_confirmer	-|INV
FN	public.charge_attempt_token_hash(p_token uuid)	service_role	-|INV
FN	public.claim_double_charge_anomaly_for_refund(p_anomaly_id uuid)	anon	-|DEF
FN	public.claim_double_charge_anomaly_for_refund(p_anomaly_id uuid)	authenticated	-|DEF
FN	public.claim_double_charge_anomaly_for_refund(p_anomaly_id uuid)	payment_confirmer	-|DEF
FN	public.claim_double_charge_anomaly_for_refund(p_anomaly_id uuid)	service_role	-|DEF
FN	public.claim_due_webhook_events(p_limit integer)	anon	-|DEF
FN	public.claim_due_webhook_events(p_limit integer)	authenticated	-|DEF
FN	public.claim_due_webhook_events(p_limit integer)	payment_confirmer	X|DEF
FN	public.claim_due_webhook_events(p_limit integer)	service_role	-|DEF
FN	public.claim_expired_pending_attempts(p_limit integer)	anon	-|DEF
FN	public.claim_expired_pending_attempts(p_limit integer)	authenticated	-|DEF
FN	public.claim_expired_pending_attempts(p_limit integer)	payment_confirmer	X|DEF
FN	public.claim_expired_pending_attempts(p_limit integer)	service_role	-|DEF
FN	public.claim_order_poll_settle(p_order_id uuid, p_throttle_seconds integer)	anon	-|DEF
FN	public.claim_order_poll_settle(p_order_id uuid, p_throttle_seconds integer)	authenticated	-|DEF
FN	public.claim_order_poll_settle(p_order_id uuid, p_throttle_seconds integer)	payment_confirmer	X|DEF
FN	public.claim_order_poll_settle(p_order_id uuid, p_throttle_seconds integer)	service_role	-|DEF
FN	public.claim_stuck_unsettled_attempts(p_age_seconds integer, p_limit integer)	anon	-|DEF
FN	public.claim_stuck_unsettled_attempts(p_age_seconds integer, p_limit integer)	authenticated	-|DEF
FN	public.claim_stuck_unsettled_attempts(p_age_seconds integer, p_limit integer)	payment_confirmer	X|DEF
FN	public.claim_stuck_unsettled_attempts(p_age_seconds integer, p_limit integer)	service_role	-|DEF
FN	public.close_released_attempt(p_attempt_id uuid, p_resolution text)	anon	-|DEF
FN	public.close_released_attempt(p_attempt_id uuid, p_resolution text)	authenticated	-|DEF
FN	public.close_released_attempt(p_attempt_id uuid, p_resolution text)	payment_confirmer	-|DEF
FN	public.close_released_attempt(p_attempt_id uuid, p_resolution text)	service_role	-|DEF
FN	public.confirm_order_payment(p_order_id uuid, p_amount integer, p_rec_trade_id text)	anon	-|DEF
FN	public.confirm_order_payment(p_order_id uuid, p_amount integer, p_rec_trade_id text)	authenticated	-|DEF
FN	public.confirm_order_payment(p_order_id uuid, p_amount integer, p_rec_trade_id text)	payment_confirmer	X|DEF
FN	public.confirm_order_payment(p_order_id uuid, p_amount integer, p_rec_trade_id text)	service_role	-|DEF
FN	public.create_order(p_lines jsonb, p_address_id uuid, p_shipping_method text, p_invoice jsonb, p_cart_session_id uuid, p_terms_version text, p_client_ip text, p_client_ua text, p_notification_email text, p_coupon_code text)	anon	-|DEF
